Business_Name,User,Rating,Date,Review_Text
A2B Madurai,sakthivel kumar,3.0,3 months ago,"A2b tea is useless, even 50rs for single 50ml tea you not even get a good taste and chair. You should stand and drink. Milk thickness is very poor. Zam zam tea is very best for that price. Home tea is better then a2b"
A2B Madurai,Amar J,3.0,3 years ago,"Food was good, nice and clean overall, price was moderate. Service kind of also very prompt. If you want to have simple dinner then definitely a place to visit. Nothing fancy to expect. A good variety of food from south and few North Indian dishes. Quantity was just ok, puri chole with low expectations turned out to be good. Around 8-10mins walk from Madurai temple, through dense Madurai streets, which is a nice walk."
A2B Madurai,HB,4.0,Edited a year ago,"Had filter coffee at this restaurant and it was really good. The milk was creamy and the coffee had good flavor.
They have nice seating area and air conditioning.

Update"
A2B Madurai,Pranesh Kumar M,2.0,2 months ago,Don't order Chilly paratha u need a hammer or stone as a helping tool if u say it to them they will teach u how to break it into pieces using this tool and eat ....worst response ever and all foods tastes very normal equal to road side shop but price for brand name no use
A2B Madurai,Siva Samandy,2.0,2 months ago,Each food is very high and vadai rate is so much high which is 45 rs very over rate.Any body not go to this hotel.very worst hotel in food.
A2B Madurai,GK,4.0,3 years ago,Excellent food. Menu is extensive and seasonal to a particularly high standard. Ideal for those who order mini lunch from office. The ambiance is very welcoming and charming. Could be improved to match other metro cities A2B outlets too.
A2B Madurai,Shweta Panda,3.0,6 months ago,"The food was ok kind of, the place is over hyped. Very crowdy"
A2B Madurai,Kamali Radhakrishnan,1.0,6 months ago,"If you've the idea of visiting this A2B, with the hope that their food is gonna taste good as served in other branches, You're Wrong. They serve the worst sambar vada which is not at all fried properly. Not only that, their meals, kadai vegetables, masala poori etc., don't really have the authentic taste of A2B group of restaurants. Visit at your own risk 😂"
A2B Madurai,Uthranarayan C,3.0,3 years ago,"What you’ll like:
+ Located right next to Vilakuthoon.
+ Has parking available, the capacity is limited though.
+ Taste of food is good.
What you won’t like:
- Food doesn’t taste like a typical A2B restaurant. Don’t get me wrong. Food tastes good. But it misses out on the wow factor.
- Service is poor. Staff are courteous, but they are short of staff so be ready for long waiting times.
- Not value for money.
- Overcrowded."
A2B Madurai,Nandanaa Nair,5.0,2 months ago,The food was great ... So was the service of mahesh 🙌🏼.... Very polite guy ... Thank you so much
A2B Madurai,AKSHAYA DHAMOTHARAN,1.0,5 months ago,Nail found in bhel puri…worst hotel…what happens if i have ate it….
A2B Madurai,Shanmugam G,3.0,5 years ago,"They have multiple delicious sweets available, it might be a bit costly as compared withthe other sweet shops, there is a chat corner of the shop, for the people who crave for chat items you can try it here they are fairly good. They also do have a restaurant next to the sweet shop. Please try it if you are a vegetarian since it is a well known brand they maintain the same taste.
Additional info :
If you prefer to buy a gift box for marriage functions etc.. You can definitely try here, they offer a small box of 100gram which contains a sweet dish and a spice dish.
The cost depends on the sweet and spice dish you choose."
A2B Madurai,gandhi congo,1.0,3 months ago,"Very worst taste,
Even coconut chutney is not good,
Channa masala kurma utter waste.
This is not first time,
Kindly take necessary action."
A2B Madurai,sethu mathi,4.0,2 months ago,Price is too high...Taste wise good .. service also gud
A2B Madurai,Sugandhraj Mishra,1.0,a year ago,I suggest going to some small eateries instead of this big size restaurant. They say they cook fresh it will take time but when you get it its exactly opposite. Paid and went to eat somewhere else.
A2B Madurai,Roahith B,4.0,7 months ago,"Delicious food, actually we went during Diwali purchasing,So there were lot of crowd, no place to have lunch , we were waiting for 45 minutes, on the whole  self service food -Good"
A2B Madurai,Saurabh Badave,4.0,2 years ago,"Tried masala dosa, rava masala dosa, and ghee roast dosa. Masala dosa was soggy, others were nice. All chutneys were nice as well. Bit crowded, but service was quick. Good option in Madurai."
A2B Madurai,Kamali Radhakrishnan,1.0,3 months ago,"Congratulations A2B for serving worst food!!
Day by day the quality is deteriorating and am really wondering why..I ordered Gobhi Manchurian gravy and was served with ""onion oil manchurian"". It was so bland,drenched in oil with too much onion.. Nothing close to what Gobhi Manchurian should be"
A2B Madurai,Jainee Dedhia,5.0,2 months ago,"We had a wonderful experience with Mahesh, very kind, smiling throughout! Had a good time."
A2B Madurai,Vinu Nair,2.0,Edited 4 months ago,"Nothing special with this restaurant, tasteless food. All curries tastes same no difference.
Service was excellent by waiters."
A2B Madurai,Sanish Jose,5.0,5 months ago,Very rich and aromatic food.. Service is very good.. Especially Ms Maya laxmi service girl is excellent❤️❤️
A2B Madurai,Sidika Z,5.0,2 months ago,"Mahesh - The service staff was very courteous, polite and friendly. He did a great job :)"
A2B Madurai,Sridharkannan S,1.0,4 months ago,"Ordered a rava dosai but worst experience with dosa,  3 chutneys, sambar and hospitality. 🙏 very worst experience 😭 Its cost Rs 116 only 🤦‍♂️🤦‍♂️"
A2B Madurai,Nisha Rajpurohit,4.0,7 years ago,"A2B is one of the well known hotel in madurai it is a bit expensive as compared to other hotels in madurai.as it is located near to Meenakshi amman temple it is located in centre of the city it is very crowded on weekends .it's service is bit slow but it's quality of food if great.its a family favorable place where u can enjoy chat items , different juices , noodles,tea, ice creams,coffee,sweets,north indian ,south indian food.i personal like the meal of A2B .and suggest to visit and eat in A2B family and frends."
A2B Madurai,Ashish Gupta,2.0,7 months ago,Service was ok. Food quality is not upto the mark. Rawa kesari was not look like Rawa Kesari. Ordered gobhi manchurian but it was to spicy. 🥵
A2B Madurai,Caped Crusader,5.0,5 months ago,Mr. Magesh is a wonderful host. We all loved the food and hospitality. Ambience is great and would recommend this restaurant to family and friends.
A2B Madurai,Senthil mani sekar Annamalai,4.0,8 years ago,"For vegetarians, it one of the best restaurants on highways.i have stopped for breakfast here and lucky there is no crowd but still their serving time is more. I have ordered Pongal, dosai and poori and every item are very good.

The ambience is good. Decent air conditioning. They have kid play area and have sufficient parking slot and have shopping stalls for books. Bharat petroleum bunk is aside the a2b."
A2B Madurai,Rajaram Vasu,1.0,4 months ago,The captain’s are behaving like a roadside shop as they are impolite and yelling at each other and rude to customer’s. Please address this issue on priority as we come here thinking A2B standards but the experience is worse.
A2B Madurai,gaurav joshi,5.0,2 years ago,"We went therefore to statiate our desire for authentic South Indian food, delighted to try ghee masala dosa, rava kesari,pav bhai, the whole meal was in budget and definitely going back to this restaurant branch anywhere in the country"
A2B Madurai,anju Dinesh,5.0,3 months ago,"Really happy with food taste ,staff names maya done a good service, and neatness maintained in hotel"
A2B Madurai,MUTHU RAMAKRISHNAN (SMRK),4.0,2 years ago,"You want food  delicious can must try,but price 😜😅
If u want to try naan roti items can't get curry ,that one very bad experience"
A2B Madurai,amulya bellamkonda,3.0,5 months ago,"Somehow food tasted average,the service was good though,but the place was too noisy,not because of the crowd but the workers were yapping and making noises with the cutlery."
A2B Madurai,Manish Kumar,1.0,9 months ago,"The quality of food has degraded since I last visited.
I always have food in A2B whenever I travel as the food taste and preparation used to be exceptional. Today also I had lunch at A2B in Krishnagiri. Everything was exceptional. But here at Madurai, service and food both were not satisfactory."
A2B Madurai,Nitin Sehgal,4.0,7 years ago,"Good place to have a tasty meal or snack for a low price. The restaurant is air conditioned with ample seating. It serves South Indian, North Indian and Chinese cuisine. It has a seperate hall for snacks. The quality is good and items are freshly prepared. Very crowded at Lunch time. The toilet is dirty. They have waiters who can speak a variety of languages which is a plus."
A2B Madurai,Harikrishnan Anandan,4.0,a year ago,"I recently had lunch at A2B in Madurai and opted for the vegetarian meals. The food was very good and filling, and I was quite satisfied with the taste and variety of the dishes. Compared to other A2B branches in Chennai, this location stands out in terms of meal quality.

The only drawback is the lack of car parking. However, overall, I was pleased with the food and would recommend this place for a satisfying vegetarian meal."
A2B Madurai,Robbie Malcolm,5.0,4 months ago,Very clean and with great staff. Highly recommend quick delicious lunch.
A2B Madurai,ChanDran Sakthi,2.0,3 months ago,Food was okay but too costly I had a ghee roast it was 170rs for this price quantity is not enough.
A2B Madurai,Joe Sivam,1.0,a year ago,"One of the worst experiences which I ever had today in madurai this A2B branch . Poor quality service and stafff are superb rude (cashier in cap)
Never think Malaysian people can’t afford to pay your meals .A2B management please polish up all your staff service quality"
A2B Madurai,S.Tharun Ambeth,4.0,a year ago,It has a good atmosphere and located in popular street...it was quite good in service and response...as no parking is alloted...it is quite difficult for vehicle persons...
A2B Madurai,Ragotham Manohar,2.0,a year ago,"Without car parking, it’s difficult to have food in restaurant… please implement!"
A2B Madurai,Akshay Akshay bc,5.0,5 months ago,"Supplier should explain about special meals
This is unlimited rice or not
This is problem that’s all
All food service is excellent"
A2B Madurai,Rishanth Harish,5.0,5 months ago,Mahesh was awesome. He took good care of us. Hos service was very exceptional.
A2B Madurai,monika medicos,5.0,9 months ago,Must visit place if you are visiting Madurai it has some good food to offer
A2B Madurai,Viji N,4.0,9 months ago,"Gud in all . Taste , ambience is gud. Customer service by kavya is amazing.
Except they charge rs.10 for appalam for kids is really disgusting. Many restaurants provide free food for kid aged under 5. But all others  are OK."
A2B Madurai,anusha devi,4.0,8 months ago,Food are taste good. But the service is very worst. More than half an hour we waited to gave orders. And they don't ask for reorder.
A2B Madurai,Gmohan G,1.0,8 months ago,"“The food was good, but the service was very poor. When we asked, the server told us only dosa was available, but later the cashier said all food items were available. This miscommunication created a very bad experience."
A2B Madurai,Anu The Great,1.0,7 months ago,"Worst food and service
Over priced
They charged Rs 79 for a lemon juice and Rs 84 for a curd rice
Curd rice had a worst taste
Service is pathetic"
A2B Madurai,himanshu tripathi,5.0,5 months ago,"Mayalakshmi has been really supportive and served best food to us, Must try in Madurai for a north Indian"
A2B Madurai,Srikar S,1.0,8 months ago,"One of the worst places to eat.Waiters are arrogant, Don’t even come to take the order.Wanted to give 0 stars but as there is no option for giving 0 stars,I am giving 1 star. Please listen to my advice and don’t come here"
A2B Madurai,MANIVASAGAM S,5.0,3 months ago,Service and dishes are good. Service done by Miss. Latika is very good.
A2B Madurai,Uma Maheswari G,2.0,4 months ago,"If order from Swiggy, the rice is only half cooked. How children and elder people eat those white rice?"
A2B Madurai,DEVADAS KAMALAKANNAN,5.0,3 months ago,"Food is very good
Go for the regular South  Indian thali."
A2B Madurai,julius thangadurai,2.0,7 months ago,Improve the rice quality for afternoon means
A2B Madurai,Vaishnav P Varma,1.0,a year ago,"Highly priced with below average food taste and quantity.
It's better not to opt for this A2B outlet."
A2B Madurai,Divya gargee,1.0,3 months ago,"Worst food, worst behaviour,I think this is not original brand of A2b,waste of money"
A2B Madurai,priyanka p,5.0,3 months ago,"Respect srinivasan sir ..
His service for the customer is too good.
Excellent customer service."
A2B Madurai,Vivek Vaish,5.0,5 months ago,Chithra was fantastic and made our experience memorable. 7 stars to her!
A2B Madurai,Augustine Joshua,3.0,7 years ago,"Nice chain, can be 4 star from general view however I am rating as a south indian special restaurant since that's what it's branding suggests but it's thali and many vegi dishes have north taste with south flavour"
A2B Madurai,Henry d'souza,1.0,3 months ago,"Found stones in veg fried price, rava kesari was sticky and not found any nuts or dry fruits"
A2B Madurai,Alice Lockhart,5.0,4 months ago,"Amazing service Mahesh, went above and beyond, very tasty food too!"
A2B Madurai,Sourav Banerjee,5.0,5 months ago,Professional and fast service. Prakash was very courteous and helpful with all required information.
A2B Madurai,Gopi S,5.0,4 months ago,Food quality and taste is real good.
A2B Madurai,Ky Bai,4.0,4 years ago,"Taste is good and quality and quantity is good ,best for take away . If dinn in means the service is little slow due to crowd. Parking facilities available,good option for family and friends. Here my mom's favourite is ven pongal, aadai dosai"
A2B Madurai,varzha s.p varzha s.p,4.0,9 months ago,The food was very good but the service was very very worse they don't even ask us again please change this habit and my daughter resive the food after a 10 to 15 min
A2B Madurai,Gauravi Upadhyay,4.0,4 years ago,Its around 900 mtrs from Meenakshi temple south gate. It my tried and tested option whenever I travel solo and best for veg people. You can always go for parotha and kurma . I guarantee you will never be disappointed
A2B Madurai,VISHNU B,2.0,4 months ago,I wait more than 1 hr for a single cup coffee that’s the main reason I give 3 star
A2B Madurai,Wow Creations,2.0,3 months ago,The number of dishes can be increased... service could be improved...
A2B Madurai,Gayathri KP,3.0,6 years ago,Average food joint. Not upto the mark when compared to other A2Bs. Good for lunch.
A2B Madurai,MOHAN JAYARAJ,1.0,Edited 4 years ago,"We visited to your Madurai  vilakkuthoon restraurent on August 22. My whole family had lunch there which was hygienic and good taste. Thank you for decent lunch.

But i was really disappointed quality of food packed for take away. We ordered  Rasa malai to take home. After reach home (2 hours after left from restaurant) once we open food container we noticed and tasted food is already spoiled.

That is not the quality of food that one would expect from a restaurant of your level and reputation. Please make sure your customers are getting hygienic food to maintain your reputation.

I trust you will be treating this complaint in a strict manner while taking all the neccessary measures to make sure that such incident does not happen again.

I have sent mail but there is no response till now."
A2B Madurai,Krithika Sundaram,1.0,10 months ago,"Worst Food Experience at Ananda Bhawan, Villakuthoon, Madurai – Totally Disgusted and Furious!

We visited Ananda Bhawan at Villakuthoon, Madurai, and ordered Dosa and Pongal. What we were served was absolutely shocking and unacceptable.

The Dosa batter was extremely sour—so much that we couldn't even take a proper bite. It was spoiled beyond imagination—we have never tasted anything this disgusting in our lives. When we complained, the server brought another dosa, claiming it was made from fresh batter. But the same foul sourness remained. Clearly, they were just re-serving the same bad food without any concern.

The Pongal tasted like it had been cooked in the morning and simply reheated. There was no freshness, no flavour, and zero quality. It was like eating leftovers from hours ago.

To make it worse, the rates were ridiculously high for such terrible and unhygienic food. It’s an absolute scam to charge customers so much and serve stale, low-grade items that are not even safe to eat. After eating, we suffered from severe acidity, vomiting, and food poisoning symptoms throughout the night. We couldn’t even sleep due to the discomfort.

Ananda Bhawan used to be a trusted name—but this branch is a complete disgrace. They are cheating customers, serving old food, charging high prices, and risking people's health. We will never step foot in this place again."
A2B Madurai,Tanya Bansal,2.0,9 months ago,"We ordered chai and pongal. Pongal was cold and not tasty. Service is very poor. After asking the person 3 times, we got our water after 15 mins"
A2B Madurai,sathana priyanka,3.0,Edited 2 years ago,Food quality worst... Pav bhaji is very salt and bad taste.. customer service very disappointing...they are so ignorant and not friendly...kindly understand we are also same human like u...and we come to a place to calm ourselves....if u cant manage to work say to ur management...dnt show ur attitude to us....we r paying for u....not begging
A2B Madurai,Arun,1.0,7 months ago,"Service very worst. Need to improve
We have waited at table more than 20 to 30 minits"
A2B Madurai,Ravichandran RP,4.0,a year ago,Good Choice if you are looking for a veg restaurant in Vilakkuthoon area offers a wide variety of menu. Crowded always during peak time due to its proximity to the shopping area. Expect noisy atmosphere and delayed service due to the crowd. Not an ideal place if you are looking for a relaxed spot to enjoy a casual meal and conversation.
A2B Madurai,Devesh R,4.0,5 years ago,"Nive food and taste ,a/c but  chillness was  low, ok for evening snacks"
A2B Madurai,Reebiyo Fernandez,5.0,5 months ago,Good service and food -want to specially mention the caption mahesh
A2B Madurai,Lingesh Li,1.0,7 months ago,"Food quality and quantity is very poor
And potato masala Too much salt
🤮"
A2B Madurai,Kishore V,3.0,11 months ago,"The restaurant was overcrowded, making it hard to find a comfortable spot. Tables were dirty and poorly maintained. The service was slow and the staff seemed inattentive. For the high prices they charge, the overall experience was very disappointing. Cleanliness and customer service definitely need improvement. Not a place I’d recommend for a relaxing or enjoyable meal."
A2B Madurai,Visakeswaran,1.0,4 years ago,"Not the best A2B outlet, you would visit. Ambience is poor and there is parking facility, staff here are also not well behaved. Food taste was horrible, podi dosa tasted bitter and kesari was having some black particles in it"
A2B Madurai,Beulah Jeyachandra Paul,5.0,5 months ago,Mahesh did a very good job. The service was excellent!
A2B Madurai,Khangararam Choudhary,4.0,4 months ago,Good food with good waiters ..... special mention for miss.Maya laxmi
A2B Madurai,Shanmugavel SRD,4.0,2 years ago,"One of the good vegetarian restaurants in Vilakkuthoon area. Mini meals, kesari, butter naan’s were good but chili parotta was unavailable during lunch but pani poori was available during lunch time. First floor is good for family but elders cannot climb the steep stairs. Parking is unavailable."
A2B Madurai,Chandrasekhar B,4.0,9 months ago,Food was good. White chatni and green chatni was awesome. Paneer and Mushroom noodles are worth a try here. Service and ambiance of the place was really good and Jeevananthan served us really well.
A2B Madurai,C ASHOK,1.0,6 months ago,"Very poor service, we have waiting for more than 30mins, there is no service person attended after 45mins as w3ll."
A2B Madurai,Vijaykumar Menkudale,1.0,a year ago,"Disappointing Experience at A2B Veg Restaurant, Madurai

Dear A2B Team,
I recently visited your Madurai branch, and I am writing to share my disappointing experience. Unfortunately, the service was subpar and the overall cleanliness of the restaurant was not up to standard.

Service: The staff was inattentive and seemed unprofessional. It took a long time for us to be seated, and even longer for our orders to be taken. Despite the restaurant not being very crowded, it felt like our presence was an inconvenience to the staff.

Cleanliness: The cleanliness of the restaurant was also a concern. The tables were sticky, and the floor appeared to be unclean. The washrooms were not maintained properly either, which was quite off-putting.

I have always associated A2B with good food and quality service, but my experience this time was far from satisfactory. I hope you will take this feedback seriously and work to improve the experience for your future customers."
A2B Madurai,Sidiq S,1.0,a year ago,"I am a regular customer to this restaurent, which is near to my place. In recent days i started observing that the food quality is not good and not worth for the money they charge to the foods. I questioned why the standard is low to the service execute, he replied very rudely. I ordered Ghee pongal where there is no sign of ghee visually and in taste as well, I asked about this to supplier he said it is normal pongal. However when i received a bill it mentioned it as Ghee pongal, and the biller was saying this what we have and ghee was there in pongal in rude manner.  Poori was not cooked well, Ghee Roast was over cooked, the biller simply said Master is changed that is why the quality is bad. But A2B is charging the same amount irrespective of bad quality food or poor master chef they hired. This would be my last visit to A2B madurai villakuthoon and make ensure the feedback shared with my network to ensure they have good service and better food in other restaurents in Madurai like Sabarees, Gowri Krishna etc. A2B cannot be compared to the great restaurents i mentioned. Its for an reference to avoid an horrific exp and find better alternatives."
A2B Madurai,Arthi Elangovan,1.0,7 months ago,Very poor service and very rude behaviour extremely disappointing service and in afternoon 1 Pm they say the juice counter is closed then behaving rude
A2B Madurai,Srini Vasan,1.0,11 months ago,"Horrible Experience at A2B Near Meenakshi Amman Temple – Food Poisoning Incident

Our entire family visited the Meenakshi Amman Temple recently and, while searching for a good place to have lunch amidst the heavy crowd, we chose to eat at A2B (Adyar Ananda Bhavan). We ordered meals (Rs.168) and mushroom biryani (Rs.250).

To our shock, every one of us fell seriously ill shortly after eating. Symptoms included severe stomach pain, diarrhea, and vomiting, which are classic signs of food poisoning. Even after seeking medical treatment, we are still recovering and experiencing discomfort.

It’s extremely disappointing that a reputed chain like A2B is compromising on food quality, especially in a place that receives countless visitors. It seems they are taking advantage of being in a tourist area by focusing only on profits rather than customer safety.

I strongly urge everyone to avoid this outlet. Health is more important than convenience."
A2B Madurai,Karthick Santhakumar,5.0,5 months ago,Good food and service by the Maya Laxmi.... awesome moments
McDonald's Madurai,Jeanifer Tan,3.0,7 months ago,"Familiar branding decor and system. But food is underwhelming.
Mcspicy burger - so dark and dry that you can see the texture.
Surprise burger - ok, fresh onions
Pizza pie is ok, nice flavour, crush can be more fluffy
Mcchicken - dark and over fried"
McDonald's Madurai,ATTITUDE MATTERS,1.0,8 months ago,"Hi friends
With great curiosity we entered into McDonald's.
Atmosphere is good.
We order combo.
Fried chicken is too salty and spicy.
Burger ok.
It's not value for money .
I won't recommend this place."
McDonald's Madurai,Yours Digitall,3.0,Edited 9 months ago,"Everything was ok for me on my first experience not good not bad kind of decent experience I had, waited long actually to visit the place as it is hugely crowded always. Coming to dishes i am basically a vegetarian there is not too much options available but there is quite a few I tried mexican veg burger, paneer wrap, Oreo mcflurry. The dessert was too good burger and wrap decent. Definitely will visit again with few more people to try more varieties. Also felt cost is also on higher end like a star category hotel."
McDonald's Madurai,Mohammed sameer,3.0,a year ago,"It was very crowded as usual. I ordered most of their value combos. And waited for almost an hour. But when I tried it after it came to my home. I was disappointed with their taste actually most of their burgers were soggy and didn't have much stuffing . The only good thing was mcpuff which was unique. And their sides were also in small proportions. Overall, it wasn't worth it. I haven't tried their deserts/beverages though. So I can't comment on those."
McDonald's Madurai,Harish,5.0,Edited a year ago,"I had a wonderful experience at this McDonald’s outlet!
The service was excellent — my order was taken promptly, and the food was served hot, fresh, and exactly as expected.
A special thanks to Sowmiya, who attended to me with a friendly smile and made sure everything was perfect.
Her polite and professional attitude really made my visit enjoyable.
It’s refreshing to see such great service along with delicious food.
Will definitely be visiting again soon!"
McDonald's Madurai,Kamal Kamatchi,4.0,4 months ago,Very nice burger varieties and fried chicken available. Must try wings we can taste at any day and time.
McDonald's Madurai,Ram Kumar,4.0,10 months ago,It’s located in the service road and parking is a bit difficult in peak hours. Food menu is as usual. But the space is huge. Two floors of nice ambiance but first floor is more quieter. Service is really good. Table service is also available. Order kiosk displays neat menu and easy to order. Overall a very good place to have a happy meal.
McDonald's Madurai,Advocate Jason Tamilselvan,5.0,5 months ago,"I recently visited McDonald’s Madurai and had a wonderful experience! I ordered a burger, iced coffee, and hot fudge ice cream, and everything was absolutely perfect. The food was fresh, delicious, and served just the way I like it.

A special mention to Anusri and Ramar, who both provided excellent service. They were friendly, attentive, and made sure everything was taken care of with genuine care.

Overall, it was a great dining experience, and I’m definitely looking forward to visiting again!"
McDonald's Madurai,Vishva prakash,3.0,a year ago,"We go to the mc Donald's at evening time there is huge crowd. And we ordered some food and we at just 10 to 15 mins only.

Food:

That chicken tastes was good but some piece of chicken have huge oil other than its good to eat. This time we didn't try burgers
And other food items 👍

Service :
Service was good and (Akalya) this staff was such a good and humble person. She treated as like her friend's. 🤝❤️

Atmosphere :
It's such a good neat and clean area. Even it's busy time they maintain the cleanliness. In floor and tables 👏👏👏

Best time to spend here :5.00 pm to 9.00pm
It's my opinion guy's 😊

@the_cornering_knight_93 any feedback at Instagram"
McDonald's Madurai,Reiah Paul Sam,5.0,8 months ago,"More space is available as they have two floors for dining,  Table service is also there. You can order from the kiosk as well.

Food is as usual in McDonald's

When coming to parking,  in front of the store there is only very less parking , you have to make use of the service road and nearby street. Little difficult in peak hours"
McDonald's Madurai,Gopi Nallaiyan,5.0,a year ago,First and only McDonald’s in Madurai at Bypass road. Table service is available both in the ground and first floor. Ordering kiosk also available. Dishes are standard and good.
McDonald's Madurai,prashanth chandar k.c.dinakaran,5.0,11 months ago,"Awesome ambiance & customer care...yummy korean Mc Egg Burger,Mc Cheese Veg Burger & Cappucino..Nice Takeaway package of Mango McFlurry & Chicken Nuggests"
McDonald's Madurai,HariSS Kumar GJ,5.0,a year ago,"Love to Have Mcdonalds at  Namma MADURAI 💛〽️ Morning and Lunch hours are Relaxing.. Dinner times are very busy, plan accordingly before visiting.. Vegiees and Non veg both have equal dishes and enjoy the varieties of drinks and deserts available.."
McDonald's Madurai,Kurinji Fruits,5.0,4 months ago,Super service and good food
McDonald's Madurai,Abi Ammu,5.0,10 months ago,First time ordered here through Zomato.. The burger was so good..The bun and the chicken were tender and soft.. and the drinks are my absolute favourite.. give it a try guys.. The price falls on the higher side yet worth the cost..
McDonald's Madurai,Pawan Bhalaajie,4.0,11 months ago,"This has a new  ambience and the food here is worth. Loaded fries, try combos, and must have their muffins which are great. Could improve their ice coffee. Burgers here are really gud."
McDonald's Madurai,Lily fontaine,1.0,4 months ago,"Food quality overall not great.
Nuggets tasted as in the West.. which was great.
Hot chocolate tasted different to other McDonald's in India.
Coke was awful.
McDonald's pride themselves on being consistent throughout the world...a failure!"
McDonald's Madurai,khaleda Tanwir,4.0,11 months ago,Good place to hangout.Parking space is available.Multiple food options are available including economical combos. Restrooms are available.You may enjoy food with a glimpse of by pass road.Self-ordering kiosk is also available for placing quick order.
McDonald's Madurai,sriram nadimpalli,2.0,3 months ago,"1. Wrong location given. Kindly correct your location.

2. Very slow is giving the orders. It took 20min give mine and by that other items become Cold.

Kindly read what is given in the comment before asking."
McDonald's Madurai,Vetrivel Chelian,2.0,6 months ago,"Multiple visits, same experience - this McDonald’s in Madurai seriously needs a revamp.

The staff are busy laughing and chatting with each other instead of attending to customers.
Basic courtesy and a welcoming attitude are missing.

When customers approach the counter, there’s no guidance, and even simple requests like swapping a drink get an eye-roll in response.

Nobody seems to know what’s actually available in the kitchen. Every item we ask for, we get a “please wait” and after a long pause, “not available.”
This repeats until we lose patience. Even then, the staff can’t clearly list what is available.

Self-ordering kiosks work only sometimes. Even if they work, customers are forced to stand in queue again for payment -completely defeating the purpose.

Cleanliness is poor: greasy tables, flies, and mosquitoes around the dining area. Despite giving table numbers, staff still roam around asking names and repeating orders.

No one guides parking outside, and most items shown as “available” on the McD app/Swiggy/Zomato magically become “not available” in person.

This outlet needs proper staff training, hygiene checks, better management, and customer-focused service.

McDonald’s is a global brand and Madurai customers expect better."
McDonald's Madurai,SRI RAM,3.0,11 months ago,"McDonald's offers quick service and a familiar menu, but the taste and quality can be inconsistent.
Good for a budget-friendly meal, but not ideal for those seeking a premium dining experience."
McDonald's Madurai,Madhubala Rodriguez,5.0,10 months ago,Really good food. Great burgers and the cafe part was unexpectedly good.
McDonald's Madurai,lakshmipriya,3.0,7 months ago,"Positive thing - good customer service, they treat customers really good, ambience is good but full of Mosquitoes, kindly do something about this issue. My personal opinion I don't like sauces they use in the burger and the fries ,sauces are too salty, improve the taste of sauces , i ate only veg, I don't know about non veg options. The taste of veg burgers could have been much better. I expected a lot but didn't match the expectations. You should improve the taste of the veg burgers."
McDonald's Madurai,Sai. M. Nahesh Nahesh,1.0,7 months ago,Worst Maharaja Veg burger. Slow service
McDonald's Madurai,Vini Vinitha,5.0,4 months ago,"""McDonald's is my go-to for a quick bite! 🚀 Tried the new McSpicy, and wow! 😍 Fries are crispy, but would love more veg options. 5/5 stars 👍"""
McDonald's Madurai,Dinesh Kumar,1.0,6 months ago,Customer service very worst...I order bucket chicken but chicken smell very bad I need ask the manager change tha product then manager attitude very worst..no change product i loose money ..i will not reapt again McDonald's...I sure refer friend and family only KFC... McDonald's management please check in our shop.... U loose customer in future
McDonald's Madurai,Vijayakumar M,1.0,11 months ago,"Worst ever fried chicken in my life i had…decomposed chicken

At the time of my visit 4 to 5 kids had the same chicken.

Plzz be loyal to the customer and your earnings @mcdonalds Madurai"
McDonald's Madurai,Pm PrAkAsH,5.0,4 months ago,They offered the very good service. Especially Rajeshwari was provided the good customer service ..And Taste was so good
McDonald's Madurai,Sunder Raman Gopaal,2.0,a year ago,It is surprise to see a McDonald's outlet which is opened less than a month has multiple hygiene & food issues. Place is untidy and they don't have cold drinks claiming they have refrigerator issues.
McDonald's Madurai,Mageswaran V,5.0,8 months ago,"Staff Durga did a fantastic service, nice ambience...."
McDonald's Madurai,Mike Holmes,3.0,3 months ago,"I can’t review without placing stars - please ignore this rating.  I wanted to advise that McDonald’s hasn’t correctly located itself on google maps so I walked around for a long time and failed to find it - see picture for correct location!!!!!

McDonald’s maybe update your location!!!"
McDonald's Madurai,Amalan Stallone,5.0,a year ago,"I'm Lovin' It, At last McDonald's in Madurai. Love the atmosphere, Service is excellent, there are lots of staffs working, so you get your order quick even in crowd packed times."
McDonald's Madurai,Nithish R,2.0,11 months ago,I have ordered oreo frappie  for 264rs no whipped cream is added instead i can drink road oreo milk shake for 90rs  worst experience need to change the atmosphere for cafe properly.
McDonald's Madurai,sumit Jamre,1.0,8 months ago,"Ordered twice online from this McDonald's outlet and both times received extremely watered-down cold coffee. It was overloaded with 15–20 ice cubes, making it taste like plain iced water. Definitely not the quality you'd expect from McDonald's. Disappointed that the issue repeated despite giving it another chance. Needs serious improvement in drink preparation. Not ordering beverages from here again."
McDonald's Madurai,Suja T,2.0,4 months ago,Vegetarian options were very limited and food taste was average. Expensive compared to the size and quality of food.
McDonald's Madurai,palani visalakshi,3.0,6 months ago,"Ordered spicy chicken fries,chicken burger & Oreo sundae .As we expected, the food was not tasty. The mayo had a  chemical taste and didn’t taste good. Really disappointed with the taste."
McDonald's Madurai,Venkadesh,5.0,a year ago,"Sowmya
Good atmosphere and service very nice"
McDonald's Madurai,veera shekar,5.0,6 months ago,Spent a quality time with my family had an beautiful experience at mcD madurai ambiance was perfect and specially the staff was amazing feels very humble
McDonald's Madurai,Ajith kumar,1.0,9 months ago,fried chicken is really very worst…. Some bad smell in fried chicken
